desertionNo,happenDt,happenPlace,kindFullNm,upKindCd,upKindNm,kindCd,kindNm,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile1,popfile7,popfile8,processState,sexCd,neuterYn,specialMark,careRegNo,careNm,careTel,careAddr,careOwnerNm,orgNm,updTm,endReason,rfidCd,etcBigo,popfile2,adptnTitle,adptnSDate,adptnEDate,adptnConditionLimitTxt,adptnTxt,adptnImg,srvcTitle,srvcSDate,srvcEDate,srvcConditionLimitTxt,srvcTxt,popfile3,popfile4,popfile5,popfile6,vaccinationChk,healthChk,sfeSoci,sfeHealth
443571202303365,20231230,수곡동 33-37,[개] 믹스견,417000,개,000114,믹스견,갈색,2018(년생),7(Kg),충북-청주-2023-01249,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301012163.jpg,,,종료(반환),F,U,"파란 목줄, 쇠 리드줄 착용, 매우 순함",343571201600001,반려동물보호센터,043-201-2298,충청북도 청주시 흥덕구 강내면 서부로 411-23  청주시 반려동물 보호센터,청주시청,충청북도 청주시,2023-12-31 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441403202300502,20231230,의왕시도시농업과에서 인수,[개] 시츄,417000,개,000101,시츄,회백,2019(년생),6(Kg),경기-의왕-2023-00140,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301312468.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301312379.jpg,,종료(반환),F,U,"빨간옷, 빨간하네스, 칩있음",341403202100001,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,박한웅,경기도 의왕시,2023-12-30 00:00:00.0,,410097800141604,-,,,,,,,,,,,,,,,,,,,,
441402202300616,20231230,당산로49 부근,[개] 믹스견,417000,개,000114,믹스견,백,2013(년생),16(Kg),경기-군포-2023-00166,20231230,20240111,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231230151279.jpg,,,종료(반환),F,U,"검정목줄, 백내장, 노견이라 기력이 좋지않음",341402202100001,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,박한웅,경기도 군포시,2024-01-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441401202301959,20231230,논곡동 160-59,[개] 시베리안 허스키,417000,개,000103,시베리안 허스키,"흰색, 검정",2022(년생),23(Kg),경기-시흥-2023-00924,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/09/202410111710118.jpg,,,종료(기증),M,N,"사람을 좋아하는 순한 애교쟁이, 늠름한 표정이 멋진 아이 ",341401202200001,시흥동물누리보호센터,031-310-6945,경기도 시흥시 뒷방울길 218 (정왕동) ,시흥시,경기도 시흥시,2024-12-12 09:10:53.0,,,,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/09/202410111710134.jpg,시흥시 동물누리보호센터 입양 절차,20260101,20270315,"▶ 공고기간 중에도 입양 신청 가능하며 특정 아이에게 신청이 몰리는 경우, 최대 5명까지 서류를 접수 받은 후    입양자를 선정합니다.   - 진행 상황은 카페를 통해 확인하실 수 있습니다.※ 모든 아이들은 공고기간이 지난 후 입양이 가능합니다.▶ 공고기간이 지난 아이들은 빠른 입양을 위해 신청한 순서대로 상담이 진행되어 입양처가 확정 됩니다.   (신청서 작성한 순서가 아닌 방문상담을 기준으로 합니다.)▶ 입양 전 1회, 입양 당일 1회 총 2회는 필수로 방문해주셔야 합니다.   - 이메일로 사전 입양 신청 후 방문하시면 더 자세한 상담이 가능합니다(수료증 첨부 필수).   - 방문을 예약제로 운영하고 있으니 전화 또는 카카오톡으로 예약 문의 바랍니다.▶ 작성한 입양 설문지를 토대로 검토하여 가장 적합한 가정을 선정합니다.   - 상담에는 개인정보가 포함되어 있으며 비공개로 진행됩니다.     입양상담에 미동의하는 경우 입양이 제한될 수 있음을 안내드립니다.   - 상담 진행 후 입양의사를 철회하는 경우 다음 순위 적격자와 상담을 진행합니다.   - 동점자 발생 시 시흥시 관내 거주자를 우선합니다.   - 순위 외의 분들에게는 개별로 안내드리기 어렵습니다. 카페를 통해 진행 상황 확인 부탁드립니다.     ('입양 프로필' 게시판)▶ 미선정된 분들은 결과가 문자로 갑니다. 원활한 입양 진행을 위한 것이니 양해 부탁드립니다.▶ 연 2회 사후관리가 필수입니다. 전화, 문자, 직접방문 또는 입양 후기 작성으로 진행되니 어려우신 분들은    입양이 불가함을 안내드립니다.▶ 파양이 불가합니다. 신중한 결정 부탁드립니다.","1. 네이버 카페(동물누리보호센터), 포인핸드, 국가동물보호정보 시스템에서 '시흥시' 보호동물 확인 후 상담예약   ☎ 031-310-6945 또는 카카오톡 채널 : 동물누리보호센터2. 예약일에 방문하여 대면상담 실시3. 입양 심사4. 결과 안내 및 입양일 조율(운영일 기준 2일정도 소요)5. 입양 : (필수) 신분증, 이동장 (선택) 목줄 지참",http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/202604111104965.jpg,동물누리보호센터 보호동 청소 및 산책 자원봉사자 모집 안내,20260101,20270315,"□ 모집대상- 주민등록등본 상 20세 이상의 성인 및 보호자를 동반한 청소년(고등학생 이상)- 단체 봉사는 기관 간 사전 협의 필수※ 청소년의 경우 사전에 담임 선생님의 승인을 받아야 합니다. 승인을 받지 않고 참여한 봉사활동에 대해 동물누리보호센터는 책임지지 않습니다.□ 주의 사항- 30분 이상 지각 시 미참석 처리- 참석할 수 없는 경우 최소 3일 전까지 연락 필수- 모집 마감 후 신청한 날짜를 변경하는 것은 어려우니 신청 시 날짜 확인 부탁드립니다. - 사전 연락 없이 불참 시 2개월간 봉사 제한 페널티 부여- 부득이한 사정으로 불참할 경우 증빙 서류 제출 시 페널티 부여하지 않음- 활동 전 안내연락이 가므로 반드시 정확한 번호 기입□안내사항- 운동화 및 편한 복장 착용(다치거나 분실위험이 있는 고가의 물품(귀걸이, 목걸이 등)은 제거)- 파상풍 예방접종 권고- 보호동물의 건강상태(전염성 질병 발생 시) 및 동물누리보호센터의 사정에 따라 봉사시간이 조정될 수 있음- 자원봉사자의 승인범위를 벗어난 행동으로 인하여 센터의 운영에 피해가 예상되는 경우 봉사활동을 중지시키고 이후 출입을 제한할 수 있음- 참석 불가 대상① 개, 고양이 등 동물을 무서워하는 자② 털 알레르기가 있는 자③ 1365자원봉사포털을 통해 봉사활동 신청을 하지 않은 자④ 중학생 이하 자녀를 동반한 자","1365자원봉사 포털 홈페이지 : https://www.1365.go.kr/vols/main.do자원봉사자 모집 기간 : 매월 20일 ~ 26일모집 개요 : 오전 타임, 오후 타임- 오전 타임 : 09:00 ~ 12:00 (3시간)- 오후 타임 : 13:00 ~ 15:00 (2시간)동물누리보호센터의 주된 자원봉사활동은 보호동(견사, 묘사) 청소입니다.생각과 다르게 봉사활동이 힘들 수 있습니다.★★자원봉사에 책임감을 가지고 성실히 임해주실 분의 신중한 신청 바랍니다★★★★찾아 오시는 길이 공사 중으로, 대중교통 이용이 어려울 수 있습니다. 자차 이용을 권고드립니다★★",,,,,,,,
441400202300911,20231230,성호대로141,[개] 포메라니안,417000,개,000089,포메라니안,백색,2019(년생),2.5(Kg),경기-오산-2023-00335,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301012519.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401111601717.jpg,,종료(입양),F,N,"목줄,목걸이 없음",341400200900001,오산 유기동물보호소,031-372-9325,경기도 오산시 성호대로 36 (오산동) ,박철진,경기도 오산시,2024-01-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441394202302675,20231230,원당동 911 부근,[개] 포메라니안,417000,개,000089,포메라니안,황색,2020(년생),5(Kg),경기-고양-2023-01065,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612840[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401111101495.jpg,,종료(입양),F,U,없음,341394201400001,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",권지선,경기도 고양시,2024-01-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441394202302674,20231230,장항동548-20  한독상사 부근,[개] 믹스견,417000,개,000114,믹스견,베이지색,2020(년생),14(Kg),경기-고양-2023-01064,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301112478.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401171401627.jpg,,종료(반환),F,U,적색목줄착용,341394201400001,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",권지선,경기도 고양시,2024-01-17 00:00:00.0,,410160010741581,-,,,,,,,,,,,,,,,,,,,,
441394202302673,20231230,현천동 208 부근,[개] 믹스견,417000,개,000114,믹스견,베이지색,2023(년생),2.1(Kg),경기-고양-2023-01063,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301112276.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202402121302544.jpg,,종료(기증),M,N,강아지(임시보호 24.02.02~04.01),341394201400001,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",권지선,경기도 고양시,2024-02-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441394202302672,20231230,현천동 208 부근,[개] 믹스견,417000,개,000114,믹스견,"갈색,검정",2023(년생),1.7(Kg),경기-고양-2023-01062,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301112409.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401171501736[1].jpg,,종료(입양),F,N,강아지,341394201400001,고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",권지선,경기도 고양시,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
441390202301064,20231230,광명반함센터에서 인수,[개] 비숑 프리제,417000,개,000018,비숑 프리제,백,2023(년생),2(Kg),경기-광명-2023-00246,20231230,20240111,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301512114.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301512169.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401121501841.jpg,종료(입양),M,N,"발미용, 미용한지 얼마안됨, 겁많음",341390201300001,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 한국야생동물보호협회,박한웅,경기도 광명시,2024-01-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
431371202300643,20231230,번덕로27,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,"흰,노",2017(년생),5.00(Kg),울산-동구-2023-00360,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231230121202.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401121301878.png,,종료(안락사),M,N,"사나움,교?사고추정",331371201000001,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동) ,홍진탁,울산광역시 동구,2024-01-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
429361202300725,20231230,남구 봉선동,[개] 치와와,417000,개,000032,치와와,갈,2021(년생),3(Kg),광주-남구-2023-00412,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612139.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612754.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612176.jpg,종료(반환),F,Y,"23-1400 칠순이, 귀가예정",329361201300001,광주동물보호센터,062-571-2808,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,광주광역시장,광주광역시 남구,2023-12-30 00:00:00.0,,410100008259409,-,,,,,,,,,,,,,,,,,,,,
429361202300724,20231230,남구 진월동,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,"흰,노",2023(년생),0.83(Kg),광주-남구-2023-00411,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612672.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612727.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612765.jpg,종료(입양),F,N,"23-8322, 뒷다리 부상 추정됨",329361201300001,광주동물보호센터,062-571-2808,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,광주광역시장,광주광역시 남구,2024-02-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
429360202300999,20231230,서구 화정동,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,"흰,갈",2024(60일미만)(년생),0.47(Kg),광주-서구-2023-00541,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301612396.jpg,,,종료(입양),F,N,23-8321,329360201300001,광주동물보호센터,062-571-2808,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,광주광역시장,광주광역시 서구,2024-01-27 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
427346202301530,20231230,파동로51길5,[개] 믹스견,417000,개,000114,믹스견,갈색,2020(년생),15(Kg),대구-수성-2023-01015,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301412871[2].jpg,,,종료(반환),M,N,옷 착용하고 있음,327346201500009,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동) ,배대식,대구광역시 수성구,2023-12-30 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
427341202300736,20231230,중구 약전골목,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,금색,2023(60일미만)(년생),0.9(Kg),대구-중구-2023-00279,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912574.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912607.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912643.jpg,종료(입양),M,N,2달추정,327341201200004,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로) ,박준서,대구광역시 중구,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
427341202300735,20231230,서문시장 1지구 상가,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,금색,2023(60일미만)(년생),0.9(Kg),대구-중구-2023-00278,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912799.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912860[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312300912899.jpg,종료(입양),F,N,2-3개월 추정,327341201200004,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로) ,박준서,대구광역시 중구,2024-01-10 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
447513202301379,20231230,진량 평사리,[개] 믹스견,417000,개,000114,믹스견,"크림색, 갈색",2023(년생),1.7(Kg),경북-경산-2023-00761,20231229,20231229,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312302112699.jpg,,,종료(안락사),M,N,"생후 60일령 추정, 어미(681번, 5.8kg)와 함께 입소",347513201800003,경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,박병용,경상북도 경산시,2025-03-05 11:10:33.0,사람 및 동물공격,,,,,,,,,,,,,,,,,,,,,,
447513202301378,20231230,진량 평사리,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),2.38(Kg),경북-경산-2023-00760,20231229,20231229,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312302112393.jpg,,,종료(안락사),M,N,"생후 60일령 추정, 어미(681번, 5.8kg)와 함께 입소",347513201800003,경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,박병용,경상북도 경산시,2025-03-05 11:12:08.0,센터 수용능력 고려,,,,,,,,,,,,,,,,,,,,,,
447513202301377,20231230,진량 평사리,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),1.94(Kg),경북-경산-2023-00759,20231229,20231229,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312302112333.jpg,,,종료(안락사),M,N,"생후 60일령 추정, 어미(681번, 5.8kg)와 함께 입소",347513201800003,경산시유기동물보호소,010-2536-0955,경상북도 경산시 용성면 사양지길 95 (용성면) ,박병용,경상북도 경산시,2024-11-11 10:06:04.0,센터 수용능력 고려,,,,,,,,,,,,,,,,,,,,,,
